order_id,date,customer_id,product,price,quantity,coupon_code,discount_pct,shipping_city,total,category,is_perishable,days_since_purchase,is_discounted
635122907,2016-12-10,CUST-0119,Baby Food,255.28,5837,,0.0,Tripoli,1490069.36,Household & Family,True,228,False
505244338,2011-08-12,CUST-0092,Vegetables,154.06,1882,VIP15,15.0,East Timor City,246449.78,Food & Grocery,True,2175,True
745783555,2012-03-23,CUST-0089,Clothes,109.28,2782,,0.0,Switzerland City,304016.96,Apparel,False,1951,False
509914386,2012-04-27,CUST-0103,Snacks,152.58,3853,VIP15,15.0,Palau City,499707.13,Food & Grocery,False,1916,True
371123158,2014-01-29,CUST-0062,Household,668.27,2445,WELCOME5,5.0,Jordan City,1552224.14,Home Goods,False,1274,True
973208701,2016-12-13,CUST-0097,Household,668.27,2936,VIP15,15.0,Slovenia City,1667734.61,Home Goods,False,225,True
780282342,2013-11-21,CUST-0001,Baby Food,255.28,1739,,0.0,South Korea City,443931.92,Household & Family,True,1343,False
126767909,2010-04-07,CUST-0027,Clothes,109.28,2296,,0.0,Norway City,250906.88,Apparel,False,2667,False
767401731,2012-07-08,CUST-0062,Baby Food,255.28,80,FREESHIP,0.0,Afghanistan City,20422.4,Household & Family,True,1844,False
927232635,2016-10-15,CUST-0116,Personal Care,81.73,7597,VIP15,15.0,Bangladesh City,527767.39,Personal Care,False,284,True
251621949,2012-09-18,CUST-0077,Meat,421.89,9381,,0.0,Guinea City,3957750.09,Food & Grocery,True,1772,False
256243503,2017-07-02,CUST-0105,Office Supplies,651.21,7002,FREESHIP,0.0,Cuba City,4559772.42,Business & Office,False,24,False
277083623,2011-07-21,CUST-0003,Cosmetics,437.2,4056,WELCOME5,5.0,Russia City,1684619.04,Personal Care,False,2197,True
312927377,2015-07-26,CUST-0070,Office Supplies,651.21,1020,SAVE20,20.0,South Korea City,531387.36,Business & Office,False,731,True
251466166,2010-08-06,CUST-0072,Baby Food,255.28,3282,VIP15,15.0,Ghana City,712154.62,Household & Family,True,2546,True
953293836,2010-06-20,CUST-0027,Office Supplies,651.21,9685,,0.0,Costa Rica City,6306968.85,Business & Office,False,2593,False
305959212,2012-04-08,CUST-0009,Cereal,205.7,8985,FREESHIP,0.0,Romania City,1848214.5,Food & Grocery,False,1935,False
317323625,2014-02-27,CUST-0062,Cereal,205.7,1967,SAVE10,10.0,Czech Republ City,364150.71,Food & Grocery,False,1245,True
365560901,2011-07-25,CUST-0037,Household,668.27,6449,,0.0,Liechtenstei City,4309673.23,Home Goods,False,2193,False
349157369,2016-02-18,CUST-0097,Baby Food,255.28,2279,,0.0,Seychelles City,581783.12,Household & Family,True,524,False
236911857,2014-01-24,CUST-0051,Baby Food,255.28,6338,,0.0,Somalia City,1617964.64,Household & Family,True,1279,False
517935693,2015-05-10,CUST-0106,Personal Care,81.73,7536,SAVE10,10.0,Solomon Isla City,554325.55,Personal Care,False,808,True
851652705,2012-02-13,CUST-0044,Clothes,109.28,1816,SAVE10,10.0,Uganda City,178607.23,Apparel,False,1990,True
517799222,2012-09-07,CUST-0024,Cereal,205.7,7151,,0.0,Equatorial G City,1470960.7,Food & Grocery,False,1783,False
666424071,2015-02-04,CUST-0079,Office Supplies,651.21,8547,SAVE20,20.0,Costa Rica City,4452713.5,Business & Office,False,903,True
267888581,2010-11-16,CUST-0059,Fruits,9.33,3039,,0.0,Moldova City,28353.87,Food & Grocery,True,2444,False
162866580,2011-07-20,CUST-0118,Vegetables,154.06,4695,SAVE20,20.0,Burkina Faso City,578649.36,Food & Grocery,True,2198,True
812344396,2014-07-26,CUST-0032,Beverages,47.45,9614,FREESHIP,0.0,Guatemala City,456184.3,Food & Grocery,True,1096,False
947620856,2014-08-24,CUST-0096,Meat,421.89,924,VIP15,15.0,Swaziland City,331352.41,Food & Grocery,True,1067,True
352327525,2016-09-21,CUST-0105,Household,668.27,399,,0.0,Thailand City,266639.73,Home Goods,False,308,False
585917890,2013-06-28,CUST-0052,Household,668.27,4979,,0.0,Sudan City,3327316.33,Home Goods,False,1489,False
433627212,2012-01-05,CUST-0113,Meat,421.89,8783,,0.0,Costa Rica City,3705459.87,Food & Grocery,True,2029,False
328316819,2012-05-01,CUST-0062,Beverages,47.45,5098,SAVE10,10.0,Denmark City,217710.09,Food & Grocery,True,1912,True
773160541,2011-10-13,CUST-0113,Cereal,205.7,4240,FREESHIP,0.0,Angola City,872168.0,Food & Grocery,False,2113,False
991644704,2016-04-27,CUST-0058,Household,668.27,8559,FREESHIP,0.0,Papua New Gu City,5719722.93,Home Goods,False,455,False
277568137,2014-01-19,CUST-0052,Meat,421.89,7435,VIP15,15.0,North Korea City,2666239.33,Food & Grocery,True,1284,True
245042169,2016-11-06,CUST-0012,Fruits,9.33,2278,FREESHIP,0.0,El Salvador City,21253.74,Food & Grocery,True,262,False
778490626,2011-02-28,CUST-0039,Household,668.27,1531,VIP15,15.0,Burkina Faso City,869653.16,Home Goods,False,2340,True
482649838,2014-10-11,CUST-0002,Baby Food,255.28,5668,WELCOME5,5.0,Yemen City,1374580.69,Household & Family,True,1019,True
732568633,2012-06-25,CUST-0003,Beverages,47.45,2193,VIP15,15.0,Republic Of City,88449.17,Food & Grocery,True,1857,True
723608338,2012-11-06,CUST-0113,Household,668.27,642,,0.0,Andorra City,429029.34,Home Goods,False,1723,False
621442782,2014-02-24,CUST-0101,Household,668.27,7584,,0.0,Dominican Re City,5068159.68,Home Goods,False,1248,False
212058293,2015-09-19,CUST-0113,Baby Food,255.28,1616,,0.0,Israel City,412532.48,Household & Family,True,676,False
251753699,2014-03-04,CUST-0056,Snacks,152.58,8369,SAVE10,10.0,Solomon Isla City,1149247.82,Food & Grocery,False,1240,True
217140328,2014-10-08,CUST-0081,Fruits,9.33,5503,SAVE10,10.0,Liberia City,46208.69,Food & Grocery,True,1022,True
555142009,2012-06-19,CUST-0059,Vegetables,154.06,7712,,0.0,Mali City,1188110.72,Food & Grocery,True,1863,False
432995069,2010-11-11,CUST-0113,Clothes,109.28,1718,VIP15,15.0,Uzbekistan City,159581.58,Apparel,False,2449,True
888248336,2010-11-01,CUST-0002,Personal Care,81.73,1276,WELCOME5,5.0,Tunisia City,99073.11,Personal Care,False,2459,True
778763139,2014-04-28,CUST-0002,Vegetables,154.06,2173,,0.0,Vatican City City,334772.38,Food & Grocery,True,1185,False
832713305,2012-12-22,CUST-0092,Snacks,152.58,7227,,0.0,Djibouti City,1102695.66,Food & Grocery,False,1677,False
498585164,2014-08-25,CUST-0054,Household,668.27,1285,WELCOME5,5.0,Ukraine City,815790.6,Home Goods,False,1066,True
195177543,2016-11-26,CUST-0087,Fruits,9.33,6227,,0.0,East Timor City,58097.91,Food & Grocery,True,242,False
861601769,2010-10-20,CUST-0101,Cereal,205.7,5965,SAVE10,10.0,Uganda City,1104300.45,Food & Grocery,False,2471,True
807281672,2014-12-18,CUST-0096,Meat,421.89,1441,,0.0,Guinea City,607943.49,Food & Grocery,True,951,False
661953580,2011-03-20,CUST-0097,Clothes,109.28,5629,WELCOME5,5.0,Equatorial G City,584380.26,Apparel,False,2320,True
225666320,2016-07-12,CUST-0001,Cosmetics,437.2,8534,FREESHIP,0.0,Malta City,3731064.8,Personal Care,False,379,False
718781220,2011-01-26,CUST-0019,Household,668.27,2191,SAVE20,20.0,Cyprus City,1171343.66,Home Goods,False,2373,True
731972110,2010-02-24,CUST-0002,Office Supplies,651.21,5668,FREESHIP,0.0,Czech Republ City,3691058.28,Business & Office,False,2709,False
276225316,2015-01-02,CUST-0053,Vegetables,154.06,64,,0.0,Tripoli,9859.84,Food & Grocery,True,936,False
332839667,2016-07-26,CUST-0044,Office Supplies,651.21,3509,,0.0,Vietnam City,2285095.89,Business & Office,False,365,False
603426492,2014-06-01,CUST-0090,Vegetables,154.06,6163,,0.0,Jordan City,949471.78,Food & Grocery,True,1151,False
859909617,2012-12-21,CUST-0032,Beverages,47.45,5220,SAVE10,10.0,Mali City,222920.1,Food & Grocery,True,1678,True
494525372,2010-02-27,CUST-0070,Household,668.27,9902,WELCOME5,5.0,Czech Republ City,6286349.06,Home Goods,False,2706,True
769822585,2016-04-24,CUST-0032,Vegetables,154.06,6465,VIP15,15.0,Slovakia City,846598.22,Food & Grocery,True,458,True
768662583,2012-07-22,CUST-0119,Vegetables,154.06,3195,,0.0,Zimbabwe City,492221.7,Food & Grocery,True,1830,False
544219195,2015-02-22,CUST-0068,Cereal,205.7,5409,,0.0,Honduras City,1112631.3,Food & Grocery,False,885,False
669978749,2011-02-10,CUST-0055,Beverages,47.45,455,,0.0,Switzerland City,21589.75,Food & Grocery,True,2358,False
889740073,2015-01-21,CUST-0075,Cosmetics,437.2,2715,,0.0,Johannesburg,1186998.0,Personal Care,False,917,False
567614495,2012-05-10,CUST-0056,Beverages,47.45,8598,SAVE20,20.0,Uganda City,326380.08,Food & Grocery,True,1903,True
938025844,2015-12-16,CUST-0017,Vegetables,154.06,1547,,0.0,Iran City,238330.82,Food & Grocery,True,588,False
155710446,2017-02-25,CUST-0038,Vegetables,154.06,7036,,0.0,Algeria City,1083966.16,Food & Grocery,True,151,False
945717132,2012-01-31,CUST-0024,Baby Food,255.28,7570,VIP15,15.0,Central Afri City,1642599.16,Household & Family,True,2003,True
253407227,2013-02-07,CUST-0069,Cosmetics,437.2,7685,,0.0,The Bahamas City,3359882.0,Personal Care,False,1630,False
494454562,2014-09-14,CUST-0116,Household,668.27,8948,,0.0,Johannesburg,5979679.96,Home Goods,False,1046,False
104845464,2012-06-05,CUST-0098,Cereal,205.7,4957,SAVE10,10.0,Benin City,917689.41,Food & Grocery,False,1877,True
290878760,2014-04-05,CUST-0070,Cosmetics,437.2,6344,,0.0,Hungary City,2773596.8,Personal Care,False,1208,False
979165780,2014-02-02,CUST-0086,Office Supplies,651.21,5768,WELCOME5,5.0,Austria City,3568370.32,Business & Office,False,1270,True
366630351,2010-09-01,CUST-0011,Office Supplies,651.21,2923,VIP15,15.0,Tajikistan City,1617963.81,Business & Office,False,2520,True
770508801,2011-05-17,CUST-0112,Office Supplies,651.21,9532,VIP15,15.0,Portugal City,5276233.66,Business & Office,False,2262,True
978349959,2013-04-21,CUST-0016,Beverages,47.45,4349,,0.0,Belgium City,206360.05,Food & Grocery,True,1557,False
298015153,2014-08-10,CUST-0097,Beverages,47.45,8161,SAVE20,20.0,Slovenia City,309791.56,Food & Grocery,True,1081,True
807678210,2010-09-19,CUST-0073,Snacks,152.58,8786,,0.0,Czech Republ City,1340567.88,Food & Grocery,False,2502,False
605825459,2013-04-13,CUST-0059,Personal Care,81.73,6071,,0.0,Marshall Isl City,496182.83,Personal Care,False,1565,False
561255729,2016-01-28,CUST-0070,Fruits,9.33,6897,,0.0,Sudan City,64349.01,Food & Grocery,True,545,False
263080346,2013-12-09,CUST-0080,Clothes,109.28,175,SAVE20,20.0,Dominican Re City,15299.2,Apparel,False,1325,True
270723140,2014-02-21,CUST-0093,Cereal,205.7,1848,,0.0,Tanzania City,380133.6,Food & Grocery,False,1251,False
763920438,2017-06-09,CUST-0003,Clothes,109.28,9888,,0.0,Switzerland City,1080560.64,Apparel,False,47,False
192721068,2014-04-17,CUST-0020,Household,668.27,9302,WELCOME5,5.0,Greenland City,5905435.16,Home Goods,False,1196,True
227486360,2011-05-20,CUST-0059,Fruits,9.33,7124,,0.0,Tonga City,66466.92,Food & Grocery,True,2259,False
808890140,2012-08-28,CUST-0036,Vegetables,154.06,7422,,0.0,Saudi Arabia City,1143433.32,Food & Grocery,True,1793,False
597918736,2015-07-25,CUST-0019,Cosmetics,437.2,6296,,0.0,Belize City,2752611.2,Personal Care,False,732,False
125870978,2014-10-27,CUST-0090,Cosmetics,437.2,6874,,0.0,Angola City,3005312.8,Personal Care,False,1003,False
444358193,2013-10-18,CUST-0067,Household,668.27,4319,,0.0,Malaysia City,2886258.13,Home Goods,False,1377,False
875304210,2013-02-15,CUST-0019,Beverages,47.45,822,,0.0,Ethiopia City,39003.9,Food & Grocery,True,1622,False
360945355,2014-07-08,CUST-0020,Baby Food,255.28,607,SAVE20,20.0,Greenland City,123963.97,Household & Family,True,1114,True
613830459,2016-12-12,CUST-0096,Cereal,205.7,4928,,0.0,Benin City,1013689.6,Food & Grocery,False,226,False
266820847,2012-11-24,CUST-0071,Cereal,205.7,7073,,0.0,Yemen City,1454916.1,Food & Grocery,False,1705,False
723090350,2014-11-03,CUST-0052,Baby Food,255.28,7358,VIP15,15.0,Rwanda City,1596597.7,Household & Family,True,996,True
306125295,2013-08-03,CUST-0105,Meat,421.89,8132,,0.0,Mauritania City,3430809.48,Food & Grocery,True,1453,False
109724509,2012-05-23,CUST-0033,Personal Care,81.73,8775,VIP15,15.0,New Zealand City,609603.64,Personal Care,False,1890,True
847999322,2015-07-22,CUST-0040,Clothes,109.28,699,,0.0,Samoa City,76386.72,Apparel,False,735,False
605373561,2017-02-01,CUST-0039,Clothes,109.28,2344,,0.0,Fiji City,256152.32,Apparel,False,175,False
686583554,2012-01-28,CUST-0082,Beverages,47.45,4186,,0.0,Malawi City,198625.7,Food & Grocery,True,2006,False
666678130,2015-08-03,CUST-0104,Beverages,47.45,3729,,0.0,Marshall Isl City,176941.05,Food & Grocery,True,723,False
641018617,2013-06-23,CUST-0001,Baby Food,255.28,508,,0.0,Grenada City,129682.24,Household & Family,True,1494,False
775278842,2011-08-03,CUST-0011,Meat,421.89,1093,,0.0,Luxembourg City,461125.77,Food & Grocery,True,2184,False
855445134,2016-10-30,CUST-0092,Meat,421.89,4080,,0.0,Zimbabwe City,1721311.2,Food & Grocery,True,269,False
737816321,2010-09-05,CUST-0057,Vegetables,154.06,5100,,0.0,Shanghai,785706.0,Food & Grocery,True,2516,False
799003732,2013-07-13,CUST-0089,Beverages,47.45,1815,,0.0,Chicago,86121.75,Food & Grocery,True,1474,False
585931193,2012-10-09,CUST-0050,Vegetables,154.06,8916,,0.0,Central Afri City,1373598.96,Food & Grocery,True,1751,False
165835034,2012-01-03,CUST-0023,Vegetables,154.06,3127,,0.0,Antigua And City,481745.62,Food & Grocery,True,2031,False
576264083,2012-02-08,CUST-0031,Baby Food,255.28,8203,,0.0,Guatemala City,2094061.84,Household & Family,True,1995,False
675079667,2015-01-03,CUST-0094,Clothes,109.28,9930,SAVE10,10.0,Qatar City,976635.36,Apparel,False,935,True
290455615,2012-05-13,CUST-0042,Personal Care,81.73,1126,,0.0,Israel City,92027.98,Personal Care,False,1900,False
670878255,2012-01-13,CUST-0099,Snacks,152.58,6639,VIP15,15.0,Thailand City,861031.83,Food & Grocery,False,2021,True
435146415,2011-07-30,CUST-0007,Cereal,205.7,8349,WELCOME5,5.0,Singapore City,1631519.83,Food & Grocery,False,2188,True
522371423,2017-03-13,CUST-0016,Snacks,152.58,167,,0.0,North Korea City,25480.86,Food & Grocery,False,135,False
141977107,2017-03-23,CUST-0090,Office Supplies,651.21,3036,FREESHIP,0.0,Austria City,1977073.56,Business & Office,False,125,False
823699796,2016-03-16,CUST-0112,Baby Food,255.28,9929,SAVE10,10.0,Osaka,2281207.61,Household & Family,True,497,True
567588317,2015-12-18,CUST-0116,Beverages,47.45,851,,0.0,Zimbabwe City,40379.95,Food & Grocery,True,586,False
594003999,2011-10-25,CUST-0060,Fruits,9.33,7838,,0.0,Lithuania City,73128.54,Food & Grocery,True,2101,False
393620669,2011-06-30,CUST-0113,Baby Food,255.28,9958,SAVE10,10.0,Luxembourg City,2287870.42,Household & Family,True,2218,True
877424657,2016-03-27,CUST-0002,Cosmetics,437.2,8309,WELCOME5,5.0,Central Afri City,3451060.06,Personal Care,False,486,True
326714789,2016-12-23,CUST-0001,Household,668.27,1021,,0.0,Norway City,682303.67,Home Goods,False,215,False
243102395,2013-04-18,CUST-0048,Fruits,9.33,8256,,0.0,Democratic R City,77028.48,Food & Grocery,True,1560,False
398511302,2017-03-08,CUST-0012,Household,668.27,7205,,0.0,New Zealand City,4814885.35,Home Goods,False,140,False
185177838,2011-06-03,CUST-0069,Personal Care,81.73,7092,,0.0,Ukraine City,579629.16,Personal Care,False,2245,False
865650832,2013-11-30,CUST-0037,Personal Care,81.73,4173,WELCOME5,5.0,Taiwan City,324006.33,Personal Care,False,1334,True
622791612,2013-05-11,CUST-0032,Cereal,205.7,6733,,0.0,Italy City,1384978.1,Food & Grocery,False,1537,False
409774005,2010-11-13,CUST-0119,Personal Care,81.73,89,,0.0,Finland City,7273.97,Personal Care,False,2447,False
800084340,2016-03-09,CUST-0009,Office Supplies,651.21,1591,SAVE20,20.0,Sudan City,828860.09,Business & Office,False,504,True
637521445,2013-08-19,CUST-0105,Snacks,152.58,5618,,0.0,Croatia City,857194.44,Food & Grocery,False,1437,False
186196649,2011-04-19,CUST-0099,Beverages,47.45,8581,,0.0,Mauritania City,407168.45,Food & Grocery,True,2290,False
680533778,2014-07-20,CUST-0019,Baby Food,255.28,3923,SAVE10,10.0,New Zealand City,901317.1,Household & Family,True,1102,True
275269162,2014-09-08,CUST-0048,Beverages,47.45,7117,SAVE20,20.0,Pakistan City,270161.32,Food & Grocery,True,1052,True
795451629,2015-06-04,CUST-0080,Household,668.27,668,,0.0,Poland City,446404.36,Home Goods,False,783,False
986442506,2013-12-19,CUST-0003,Cereal,205.7,9113,,0.0,Lithuania City,1874544.1,Food & Grocery,False,1315,False
563915622,2012-05-18,CUST-0020,Cereal,205.7,4019,,0.0,Pakistan City,826708.3,Food & Grocery,False,1895,False
663857305,2013-10-12,CUST-0024,Cosmetics,437.2,8984,,0.0,East Timor City,3927804.8,Personal Care,False,1383,False
692566382,2011-01-02,CUST-0054,Fruits,9.33,4638,,0.0,Marshall Isl City,43272.54,Food & Grocery,True,2397,False
576654183,2013-02-02,CUST-0120,Household,668.27,3642,,0.0,Cuba City,2433839.34,Home Goods,False,1635,False
313044536,2011-03-19,CUST-0033,Baby Food,255.28,5689,,0.0,Greenland City,1452287.92,Household & Family,True,2321,False
418973767,2012-10-03,CUST-0024,Personal Care,81.73,2503,,0.0,Luxembourg City,204570.19,Personal Care,False,1757,False
581990706,2014-10-23,CUST-0116,Beverages,47.45,2838,,0.0,Israel City,134663.1,Food & Grocery,True,1007,False
109956681,2015-07-12,CUST-0075,Baby Food,255.28,7480,,0.0,Djibouti City,1909494.4,Household & Family,True,745,False
181045520,2010-05-06,CUST-0113,Cereal,205.7,4247,,0.0,Bulgaria City,873607.9,Food & Grocery,False,2638,False
693743550,2010-11-27,CUST-0072,Vegetables,154.06,2988,,0.0,Mongolia City,460331.28,Food & Grocery,True,2433,False
716849601,2010-12-26,CUST-0036,Clothes,109.28,582,,0.0,Dominican Re City,63600.96,Apparel,False,2404,False
739474999,2012-12-30,CUST-0038,Cosmetics,437.2,5940,VIP15,15.0,Yemen City,2207422.8,Personal Care,False,1669,True
421043574,2016-08-21,CUST-0104,Personal Care,81.73,5005,SAVE10,10.0,Federated St City,368152.78,Personal Care,False,339,True
841291654,2015-02-03,CUST-0084,Personal Care,81.73,5751,SAVE10,10.0,Finland City,423026.31,Personal Care,False,904,True
450268065,2013-12-19,CUST-0099,Cereal,205.7,3181,FREESHIP,0.0,The Bahamas City,654331.7,Food & Grocery,False,1315,False
918334138,2012-05-12,CUST-0112,Meat,421.89,4334,,0.0,Grenada City,1828471.26,Food & Grocery,True,1901,False
386163699,2014-03-28,CUST-0089,Meat,421.89,3275,,0.0,Sao Tome And City,1381689.75,Food & Grocery,True,1216,False
214743077,2017-01-11,CUST-0099,Personal Care,81.73,6103,,0.0,El Salvador City,498798.19,Personal Care,False,196,False
935371100,2015-06-21,CUST-0025,Baby Food,255.28,5949,SAVE10,10.0,Sweden City,1366794.65,Household & Family,True,766,True
899659097,2012-11-29,CUST-0093,Cosmetics,437.2,7974,VIP15,15.0,Turkmenistan City,2963297.88,Personal Care,False,1700,True
329530894,2010-01-01,CUST-0018,Vegetables,154.06,4369,,0.0,Monaco City,673088.14,Food & Grocery,True,2763,False
867222821,2016-01-06,CUST-0110,Meat,421.89,9359,,0.0,Turkey City,3948468.51,Food & Grocery,True,567,False
625283706,2014-10-14,CUST-0082,Beverages,47.45,4199,,0.0,Mozambique City,199242.55,Food & Grocery,True,1016,False
936574876,2013-12-09,CUST-0066,Office Supplies,651.21,2173,,0.0,Yemen City,1415079.33,Business & Office,False,1325,False
504270160,2010-10-19,CUST-0054,Cereal,205.7,3601,SAVE20,20.0,Philippines City,592580.56,Food & Grocery,False,2472,True
351855885,2011-05-02,CUST-0035,Personal Care,81.73,830,SAVE20,20.0,Democratic R City,54268.72,Personal Care,False,2277,True
673130881,2011-03-17,CUST-0080,Snacks,152.58,3241,,0.0,Fiji City,494511.78,Food & Grocery,False,2323,False
382206475,2014-09-24,CUST-0061,Office Supplies,651.21,2244,FREESHIP,0.0,Macedonia City,1461315.24,Business & Office,False,1036,False
263506495,2015-12-01,CUST-0041,Cereal,205.7,6283,VIP15,15.0,Tunisia City,1098551.13,Food & Grocery,False,603,True
721767270,2017-06-02,CUST-0100,Cereal,205.7,5829,,0.0,Liechtenstei City,1199025.3,Food & Grocery,False,54,False
432037627,2011-08-04,CUST-0033,Cosmetics,437.2,8390,,0.0,Qatar City,3668108.0,Personal Care,False,2183,False
389678895,2014-07-29,CUST-0068,Meat,421.89,3499,,0.0,Tonga City,1476193.11,Food & Grocery,True,1093,False
760364902,2017-01-26,CUST-0033,Meat,421.89,7726,,0.0,Belgium City,3259522.14,Food & Grocery,True,181,False
430081975,2010-11-05,CUST-0014,Fruits,9.33,9669,,0.0,Chad City,90211.77,Food & Grocery,True,2455,False
155128943,2015-03-26,CUST-0021,Baby Food,255.28,4957,,0.0,Thailand City,1265422.96,Household & Family,True,853,False
312117135,2012-10-07,CUST-0048,Clothes,109.28,1251,,0.0,Iceland City,136709.28,Apparel,False,1753,False
447970378,2013-07-22,CUST-0020,Meat,421.89,3245,,0.0,Saint Lucia City,1369033.05,Food & Grocery,True,1465,False
629925000,2013-08-16,CUST-0120,Cosmetics,437.2,7661,SAVE20,20.0,Osaka,2679511.36,Personal Care,False,1440,True
995529830,2013-11-05,CUST-0008,Personal Care,81.73,8254,,0.0,Mumbai,674599.42,Personal Care,False,1359,False
402646195,2016-03-01,CUST-0007,Office Supplies,651.21,812,,0.0,Vanuatu City,528782.52,Business & Office,False,512,False
479447925,2012-03-25,CUST-0067,Meat,421.89,8150,,0.0,Chad City,3438403.5,Food & Grocery,True,1949,False
674421346,2017-06-20,CUST-0017,Cosmetics,437.2,5118,WELCOME5,5.0,Malawi City,2125710.12,Personal Care,False,36,True
506365287,2014-04-18,CUST-0033,Cosmetics,437.2,3596,,0.0,Finland City,1572171.2,Personal Care,False,1195,False
914391076,2016-06-28,CUST-0048,Clothes,109.28,7494,,0.0,Turkey City,818944.32,Apparel,False,393,False
207922542,2012-05-20,CUST-0076,Meat,421.89,7755,VIP15,15.0,Johannesburg,2780993.41,Food & Grocery,True,1893,True
816696012,2014-02-04,CUST-0059,Office Supplies,651.21,7353,VIP15,15.0,Lithuania City,4070095.06,Business & Office,False,1268,True
740760314,2015-11-15,CUST-0115,Beverages,47.45,6293,FREESHIP,0.0,Russia City,298602.85,Food & Grocery,True,619,False
300476777,2013-01-11,CUST-0086,Baby Food,255.28,6610,,0.0,The Bahamas City,1687400.8,Household & Family,True,1657,False
786519229,2013-04-24,CUST-0119,Snacks,152.58,7373,,0.0,The Bahamas City,1124972.34,Food & Grocery,False,1554,False
409873998,2010-05-15,CUST-0022,Cosmetics,437.2,9679,SAVE20,20.0,Turkey City,3385327.04,Personal Care,False,2629,True
151839911,2010-04-17,CUST-0110,Cosmetics,437.2,1659,VIP15,15.0,Mauritius City,616517.58,Personal Care,False,2657,True
668362987,2014-04-19,CUST-0038,Household,668.27,2315,WELCOME5,5.0,Iran City,1469692.8,Home Goods,False,1194,True
607080304,2013-02-26,CUST-0102,Household,668.27,7408,,0.0,Ghana City,4950544.16,Home Goods,False,1611,False
792729079,2011-12-28,CUST-0109,Baby Food,255.28,5006,FREESHIP,0.0,Malawi City,1277931.68,Household & Family,True,2037,False
308170640,2014-08-21,CUST-0051,Baby Food,255.28,3395,,0.0,Zimbabwe City,866675.6,Household & Family,True,1070,False
106578814,2014-08-21,CUST-0054,Vegetables,154.06,7894,,0.0,Tajikistan City,1216149.64,Food & Grocery,True,1070,False
761439931,2014-03-02,CUST-0008,Cereal,205.7,5851,,0.0,Czech Republ City,1203550.7,Food & Grocery,False,1242,False
216552817,2012-09-06,CUST-0027,Household,668.27,1646,,0.0,Mauritius City,1099972.42,Home Goods,False,1784,False
536028802,2010-09-16,CUST-0027,Fruits,9.33,1689,,0.0,Lesotho City,15758.37,Food & Grocery,True,2505,False
254291713,2013-08-13,CUST-0098,Beverages,47.45,9424,,0.0,Mali City,447168.8,Food & Grocery,True,1443,False
226077878,2012-09-11,CUST-0021,Personal Care,81.73,323,WELCOME5,5.0,Georgia City,25078.85,Personal Care,False,1779,True
476436126,2011-08-31,CUST-0030,Office Supplies,651.21,6892,,0.0,Albania City,4488139.32,Business & Office,False,2156,False
650727784,2015-04-21,CUST-0097,Cosmetics,437.2,3667,FREESHIP,0.0,Cyprus City,1603212.4,Personal Care,False,827,False
464626681,2010-07-11,CUST-0028,Household,668.27,2215,,0.0,Saint Kitts City,1480218.05,Home Goods,False,2572,False
154119145,2015-08-09,CUST-0111,Meat,421.89,6135,,0.0,Tunisia City,2588295.15,Food & Grocery,True,717,False
925504004,2015-10-17,CUST-0064,Meat,421.89,6057,,0.0,Cuba City,2555387.73,Food & Grocery,True,648,False
905392587,2012-07-24,CUST-0097,Cereal,205.7,4641,,0.0,Kiribati City,954653.7,Food & Grocery,False,1828,False
990708720,2012-03-25,CUST-0069,Snacks,152.58,1581,,0.0,Cambodia City,241228.98,Food & Grocery,False,1949,False
798688733,2014-08-11,CUST-0061,Baby Food,255.28,8600,,0.0,Moldova City,2195408.0,Household & Family,True,1080,False
916881453,2016-10-15,CUST-0048,Cereal,205.7,4452,,0.0,Uzbekistan City,915776.4,Food & Grocery,False,284,False
653148210,2016-12-03,CUST-0019,Cosmetics,437.2,9924,VIP15,15.0,Mumbai,3687956.88,Personal Care,False,235,True
285662829,2010-06-12,CUST-0004,Personal Care,81.73,2834,,0.0,Berlin,231622.82,Personal Care,False,2601,False
612911641,2016-07-29,CUST-0035,Vegetables,154.06,3030,FREESHIP,0.0,Austria City,466801.8,Food & Grocery,True,362,False
703693473,2013-12-09,CUST-0064,Office Supplies,651.21,7391,,0.0,Berlin,4813093.11,Business & Office,False,1325,False
147119653,2012-07-12,CUST-0049,Clothes,109.28,4829,SAVE10,10.0,Bhutan City,474941.81,Apparel,False,1840,True
402614009,2012-01-14,CUST-0017,Fruits,9.33,1287,SAVE20,20.0,Kyrgyzstan City,9606.17,Food & Grocery,True,2020,True
539065062,2014-02-10,CUST-0092,Household,668.27,186,,0.0,Saint Lucia City,124298.22,Home Goods,False,1262,False
540431916,2013-10-26,CUST-0030,Snacks,152.58,4668,,0.0,Armenia City,712243.44,Food & Grocery,False,1369,False
694687259,2016-04-16,CUST-0093,Beverages,47.45,2252,,0.0,Toronto,106857.4,Food & Grocery,True,466,False
562817418,2011-05-27,CUST-0046,Cosmetics,437.2,9036,SAVE10,10.0,Burundi City,3555485.28,Personal Care,False,2252,True
676121222,2016-08-04,CUST-0117,Cereal,205.7,8149,WELCOME5,5.0,Liechtenstei City,1592436.83,Food & Grocery,False,356,True
286210000,2012-07-03,CUST-0006,Snacks,152.58,4754,SAVE10,10.0,Tunisia City,652828.79,Food & Grocery,False,1849,True
515007579,2014-12-04,CUST-0099,Beverages,47.45,1042,,0.0,Iraq City,49442.9,Food & Grocery,True,965,False
304750287,2010-05-31,CUST-0105,Cosmetics,437.2,1237,VIP15,15.0,Indonesia City,459693.94,Personal Care,False,2613,True
